(-290,-300,17.49298667907715), (-290,-290,17.29482078552246), (-290,-280,17.096656799316406), (-290,-270,17.006746292114258), (-290,-260,17.0), (-290,-250,16.999998092651367), (-290,-240,16.999998092651367), (-290,-230,17.0), (-290,-220,17.191221237182617), (-290,-210,17.53760528564453), (-290,-200,17.899065017700195), (-290,-190,18.260892868041992), (-290,-180,18.622106552124023), (-290,-170,18.91888999938965), (-290,-160,19.11705207824707), (-290,-150,19.31521987915039), (-290,-140,19.513381958007812), (-290,-130,19.708219528198242), (-290,-120,19.835420608520508), (-290,-110,19.835729598999023), (-290,-100,19.835729598999023), (-290,-90,19.83572769165039), (-290,-80,19.83572769165039), (-290,-70,19.918554306030273), (-290,-60,20.108631134033203), (-290,-50,20.31989288330078), (-290,-40,20.53101921081543), (-290,-30,20.742145538330078), (-290,-20,20.878385543823242), (-290,-10,20.91105079650879), (-290,0,20.927772521972656), (-290,10,20.94449806213379), (-290,20,20.961225509643555), (-290,30,20.977188110351562), (-290,40,20.996335983276367), (-290,50,21.01548957824707), (-290,60,21.034635543823242), (-290,70,21.053787231445312), (-290,80,21.11432647705078), (-290,90,21.303897857666016), (-290,100,21.50206184387207), (-290,110,21.700227737426758), (-290,120,21.89838981628418), (-290,130,22.212209701538086), (-290,140,22.706830978393555), (-290,150,23.256256103515625), (-290,160,23.805681228637695), (-290,170,24.3551082611084), (-290,180,24.757108688354492), (-290,190,24.835731506347656), (-290,200,24.835729598999023), (-290,210,24.835725784301758), (-290,220,24.835729598999023), (-290,230,24.80462074279785), (-290,240,24.433977127075195), (-290,250,24.050609588623047), (-290,260,23.667240142822266), (-290,270,23.28386688232422), (-290,280,22.933988571166992), (-290,290,22.73576545715332), (-290,300,22.56970977783203)
(-280,-300,17.492984771728516), (-280,-290,17.29482078552246), (-280,-280,17.096654891967773), (-280,-270,17.006742477416992), (-280,-260,17.0), (-280,-250,17.0), (-280,-240,17.0), (-280,-230,16.999998092651367), (-280,-220,17.164365768432617), (-280,-210,17.475200653076172), (-280,-200,17.804109573364258), (-280,-190,18.13238525390625), (-280,-180,18.455350875854492), (-280,-170,18.732389450073242), (-280,-160,18.93055534362793), (-280,-150,19.128719329833984), (-280,-140,19.326885223388672), (-280,-130,19.521894454956055), (-280,-120,19.648887634277344), (-280,-110,19.64923095703125), (-280,-100,19.649229049682617), (-280,-90,19.64923095703125), (-280,-80,19.649229049682617), (-280,-70,19.732328414916992), (-280,-60,19.911968231201172), (-280,-50,20.110368728637695), (-280,-40,20.308534622192383), (-280,-30,20.50670051574707), (-280,-20,20.62997817993164), (-280,-10,20.64923095703125), (-280,0,20.649229049682617), (-280,10,20.649232864379883), (-280,20,20.64923095703125), (-280,30,20.66735076904297), (-280,40,20.739543914794922), (-280,50,20.811738967895508), (-280,60,20.883930206298828), (-280,70,20.956125259399414), (-280,80,21.044443130493164), (-280,90,21.235450744628906), (-280,100,21.433612823486328), (-280,110,21.63178062438965), (-280,120,21.829944610595703), (-280,130,22.114608764648438), (-280,140,22.57903480529785), (-280,150,23.10610580444336), (-280,160,23.63318634033203), (-280,170,24.160259246826172), (-280,180,24.55645179748535), (-280,190,24.649232864379883), (-280,200,24.64923095703125), (-280,210,24.649229049682617), (-280,220,24.649229049682617), (-280,230,24.617244720458984), (-280,240,24.233386993408203), (-280,250,23.837055206298828), (-280,260,23.44072723388672), (-280,270,23.044397354125977), (-280,280,22.69781494140625), (-280,290,22.53421974182129), (-280,300,22.40825080871582)
(-270,-300,17.49298667907715), (-270,-290,17.294822692871094), (-270,-280,17.096654891967773), (-270,-270,17.005550384521484), (-270,-260,16.997486114501953), (-270,-250,16.996164321899414), (-270,-240,16.994842529296875), (-270,-230,16.99352264404297), (-270,-220,17.1286678314209), (-270,-210,17.3799991607666), (-270,-200,17.644224166870117), (-270,-190,17.908052444458008), (-270,-180,18.169971466064453), (-270,-170,18.408998489379883), (-270,-160,18.60716438293457), (-270,-150,18.805326461791992), (-270,-140,19.003488540649414), (-270,-130,19.19849967956543), (-270,-120,19.325836181640625), (-270,-110,19.325836181640625), (-270,-100,19.325836181640625), (-270,-90,19.325836181640625), (-270,-80,19.325836181640625), (-270,-70,19.409011840820312), (-270,-60,19.58881187438965), (-270,-50,19.786977767944336), (-270,-40,19.985139846801758), (-270,-30,20.183305740356445), (-270,-20,20.30658531188965), (-270,-10,20.325836181640625), (-270,0,20.325834274291992), (-270,10,20.325838088989258), (-270,20,20.325836181640625), (-270,30,20.35882568359375), (-270,40,20.491195678710938), (-270,50,20.62329864501953), (-270,60,20.755401611328125), (-270,70,20.88750648498535), (-270,80,21.033565521240234), (-270,90,21.228469848632812), (-270,100,21.4266357421875), (-270,110,21.624801635742188), (-270,120,21.82296371459961), (-270,130,22.101245880126953), (-270,140,22.51763343811035), (-270,150,22.978700637817383), (-270,160,23.43977165222168), (-270,170,23.90084457397461), (-270,180,24.24394989013672), (-270,190,24.32066535949707), (-270,200,24.321989059448242), (-270,210,24.32330894470215), (-270,220,24.324630737304688), (-270,230,24.293848037719727), (-270,240,23.90999412536621), (-270,250,23.513662338256836), (-270,260,23.117332458496094), (-270,270,22.72100257873535), (-270,280,22.376296997070312), (-270,290,22.26145362854004), (-270,300,22.195392608642578)
(-260,-300,17.49298667907715), (-260,-290,17.294822692871094), (-260,-280,17.09665870666504), (-260,-270,16.98556900024414), (-260,-260,16.955337524414062), (-260,-250,16.931867599487305), (-260,-240,16.908395767211914), (-260,-230,16.88492202758789), (-260,-220,16.987403869628906), (-260,-210,17.19965171813965), (-260,-200,17.42479705810547), (-260,-190,17.649538040161133), (-260,-180,17.871639251708984), (-260,-170,18.085603713989258), (-260,-160,18.283767700195312), (-260,-150,18.481931686401367), (-260,-140,18.680099487304688), (-260,-130,18.875106811523438), (-260,-120,19.002445220947266), (-260,-110,19.002443313598633), (-260,-100,19.002443313598633), (-260,-90,19.002443313598633), (-260,-80,19.002445220947266), (-260,-70,19.085615158081055), (-260,-60,19.265419006347656), (-260,-50,19.46358299255371), (-260,-40,19.6617488861084), (-260,-30,19.859912872314453), (-260,-20,19.983192443847656), (-260,-10,20.002443313598633), (-260,0,20.00244140625), (-260,10,20.002443313598633), (-260,20,20.002443313598633), (-260,30,20.04378890991211), (-260,40,20.218021392822266), (-260,50,20.392248153686523), (-260,60,20.56648063659668), (-260,70,20.74071502685547), (-260,80,20.914945602416992), (-260,90,21.111486434936523), (-260,100,21.30965232849121), (-260,110,21.507816314697266), (-260,120,21.705982208251953), (-260,130,21.95347785949707), (-260,140,22.30872344970703), (-260,150,22.703794479370117), (-260,160,23.099252700805664), (-260,170,23.49909210205078), (-260,180,23.811748504638672), (-260,190,23.910614013671875), (-260,200,23.93408966064453), (-260,210,23.95755958557129), (-260,220,23.981029510498047), (-260,230,23.9704532623291), (-260,240,23.586599349975586), (-260,250,23.190269470214844), (-260,260,22.7939395904541), (-260,270,22.39760971069336), (-260,280,22.061403274536133), (-260,290,21.983150482177734), (-260,300,21.959217071533203)
(-250,-300,17.492984771728516), (-250,-290,17.294822692871094), (-250,-280,17.09665870666504), (-250,-270,16.964143753051758), (-250,-260,16.896223068237305), (-250,-250,16.83372688293457), (-250,-240,16.77123260498047), (-250,-230,16.708736419677734), (-250,-220,16.782846450805664), (-250,-210,16.969552993774414), (-250,-200,17.16771697998047), (-250,-190,17.36587905883789), (-250,-180,17.564044952392578), (-250,-170,17.762208938598633), (-250,-160,17.960376739501953), (-250,-150,18.158538818359375), (-250,-140,18.356704711914062), (-250,-130,18.551713943481445), (-250,-120,18.67905044555664), (-250,-110,18.679046630859375), (-250,-100,18.679048538208008), (-250,-90,18.679048538208008), (-250,-80,18.67905044555664), (-250,-70,18.762222290039062), (-250,-60,18.94202423095703), (-250,-50,19.14019012451172), (-250,-40,19.338354110717773), (-250,-30,19.536518096923828), (-250,-20,19.65980339050293), (-250,-10,19.679048538208008), (-250,0,19.679048538208008), (-250,10,19.679052352905273), (-250,20,19.67905044555664), (-250,30,19.72551155090332), (-250,40,19.923673629760742), (-250,50,20.12183952331543), (-250,60,20.32000160217285), (-250,70,20.518165588378906), (-250,80,20.716333389282227), (-250,90,20.914499282836914), (-250,100,21.11266326904297), (-250,110,21.31082534790039), (-250,120,21.508991241455078), (-250,130,21.741046905517578), (-250,140,22.048160552978516), (-250,150,22.38199806213379), (-250,160,22.715829849243164), (-250,170,23.049667358398438), (-250,180,23.3188419342041), (-250,190,23.433059692382812), (-250,200,23.49555778503418), (-250,210,23.55805206298828), (-250,220,23.62054443359375), (-250,230,23.64583969116211), (-250,240,23.263202667236328), (-250,250,22.86687660217285), (-250,260,22.470544815063477), (-250,270,22.0742130279541), (-250,280,21.73801040649414), (-250,290,21.679048538208008), (-250,300,21.679054260253906)
(-240,-300,17.49298858642578), (-240,-290,17.294818878173828), (-240,-280,17.096654891967773), (-240,-270,16.927034378051758), (-240,-260,16.79506492614746), (-240,-250,16.666568756103516), (-240,-240,16.538070678710938), (-240,-230,16.409570693969727), (-240,-220,16.45945167541504), (-240,-210,16.64615821838379), (-240,-200,16.844322204589844), (-240,-190,17.0424861907959), (-240,-180,17.240652084350586), (-240,-170,17.438814163208008), (-240,-160,17.636981964111328), (-240,-150,17.83514404296875), (-240,-140,18.03331184387207), (-240,-130,18.228321075439453), (-240,-120,18.355653762817383), (-240,-110,18.35565185546875), (-240,-100,18.35565757751465), (-240,-90,18.355655670166016), (-240,-80,18.35565757751465), (-240,-70,18.438827514648438), (-240,-60,18.618633270263672), (-240,-50,18.816795349121094), (-240,-40,19.01495933532715), (-240,-30,19.213125228881836), (-240,-20,19.336406707763672), (-240,-10,19.35565185546875), (-240,0,19.355655670166016), (-240,10,19.35565757751465), (-240,20,19.355655670166016), (-240,30,19.402116775512695), (-240,40,19.60028076171875), (-240,50,19.798446655273438), (-240,60,19.996610641479492), (-240,70,20.194774627685547), (-240,80,20.3929386138916), (-240,90,20.59110450744629), (-240,100,20.789270401000977), (-240,110,20.98743438720703), (-240,120,21.18560028076172), (-240,130,21.399934768676758), (-240,140,21.652925491333008), (-240,150,21.92075538635254), (-240,160,22.188583374023438), (-240,170,22.456418991088867), (-240,180,22.697311401367188), (-240,190,22.864736557006836), (-240,200,22.993240356445312), (-240,210,23.1175594329834), (-240,220,23.24128532409668), (-240,230,23.322446823120117), (-240,240,22.939807891845703), (-240,250,22.543485641479492), (-240,260,22.147151947021484), (-240,270,21.75082015991211), (-240,280,21.41461753845215), (-240,290,21.355655670166016), (-240,300,21.35565757751465)
(-230,-300,17.492984771728516), (-230,-290,17.29482078552246), (-230,-280,17.09665298461914), (-230,-270,16.907745361328125), (-230,-260,16.73868751525879), (-230,-250,16.571409225463867), (-230,-240,16.404129028320312), (-230,-230,16.236845016479492), (-230,-220,16.259809494018555), (-230,-210,16.44133186340332), (-230,-200,16.639497756958008), (-230,-190,16.837661743164062), (-230,-180,17.03582763671875), (-230,-170,17.233989715576172), (-230,-160,17.43215560913086), (-230,-150,17.630321502685547), (-230,-140,17.828487396240234), (-230,-130,18.023496627807617), (-230,-120,18.15083122253418), (-230,-110,18.15062141418457), (-230,-100,18.15083122253418), (-230,-90,18.150829315185547), (-230,-80,18.15083122253418), (-230,-70,18.2340030670166), (-230,-60,18.41380500793457), (-230,-50,18.611968994140625), (-230,-40,18.810134887695312), (-230,-30,19.008296966552734), (-230,-20,19.131580352783203), (-230,-10,19.15083122253418), (-230,0,19.15083122253418), (-230,10,19.15083122253418), (-230,20,19.15083122253418), (-230,30,19.197294235229492), (-230,40,19.395458221435547), (-230,50,19.5936222076416), (-230,60,19.791784286499023), (-230,70,19.989948272705078), (-230,80,20.188114166259766), (-230,90,20.38627815246582), (-230,100,20.584444046020508), (-230,110,20.782609939575195), (-230,120,20.980772018432617), (-230,130,21.18120765686035), (-230,140,21.401504516601562), (-230,150,21.63055419921875), (-230,160,21.859600067138672), (-230,170,22.088651657104492), (-230,180,22.298250198364258), (-230,190,22.460033416748047), (-230,200,22.6048641204834), (-230,210,22.749692916870117), (-230,220,22.894521713256836), (-230,230,22.997648239135742), (-230,240,22.641386032104492), (-230,250,22.26995086669922), (-230,260,21.898515701293945), (-230,270,21.527080535888672), (-230,280,21.207441329956055), (-230,290,21.15083122253418), (-230,300,21.150829315185547)
(-220,-300,17.49298667907715), (-220,-290,17.29482078552246), (-220,-280,17.096654891967773), (-220,-270,16.898488998413086), (-220,-260,16.70032501220703), (-220,-250,16.502161026000977), (-220,-240,16.30399513244629), (-220,-230,16.1058292388916), (-220,-220,16.11150550842285), (-220,-210,16.290502548217773), (-220,-200,16.488664627075195), (-220,-190,16.68682861328125), (-220,-180,16.88499641418457), (-220,-170,17.083160400390625), (-220,-160,17.281322479248047), (-220,-150,17.479488372802734), (-220,-140,17.67765235900879), (-220,-130,17.872663497924805), (-220,-120,18.0), (-220,-110,17.99980354309082), (-220,-100,17.999685287475586), (-220,-90,18.0), (-220,-80,18.0), (-220,-70,18.083171844482422), (-220,-60,18.26297378540039), (-220,-50,18.461137771606445), (-220,-40,18.6593017578125), (-220,-30,18.857465744018555), (-220,-20,18.980749130249023), (-220,-10,19.0), (-220,0,19.0), (-220,10,18.999998092651367), (-220,20,19.0), (-220,30,19.046457290649414), (-220,40,19.244625091552734), (-220,50,19.442790985107422), (-220,60,19.64095687866211), (-220,70,19.83911895751953), (-220,80,20.03728485107422), (-220,90,20.235448837280273), (-220,100,20.43361473083496), (-220,110,20.631778717041016), (-220,120,20.82994270324707), (-220,130,21.028108596801758), (-220,140,21.226274490356445), (-220,150,21.424440383911133), (-220,160,21.622602462768555), (-220,170,21.82076644897461), (-220,180,22.003801345825195), (-220,190,22.15329933166504), (-220,200,22.293899536132812), (-220,210,22.434497833251953), (-220,220,22.575090408325195), (-220,230,22.677034378051758), (-220,240,22.354604721069336), (-220,250,22.01742935180664), (-220,260,21.678667068481445), (-220,270,21.339902877807617), (-220,280,21.05079460144043), (-220,290,21.0), (-220,300,21.0)
(-210,-300,17.492984771728516), (-210,-290,17.29482078552246), (-210,-280,17.096656799316406), (-210,-270,16.898488998413086), (-210,-260,16.70032501220703), (-210,-250,16.50216293334961), (-210,-240,16.30399513244629), (-210,-230,16.105831146240234), (-210,-220,16.111507415771484), (-210,-210,16.29050064086914), (-210,-200,16.488664627075195), (-210,-190,16.686830520629883), (-210,-180,16.884992599487305), (-210,-170,17.083160400390625), (-210,-160,17.28132438659668), (-210,-150,17.479490280151367), (-210,-140,17.677654266357422), (-210,-130,17.872663497924805), (-210,-120,17.999998092651367), (-210,-110,17.999998092651367), (-210,-100,17.999794006347656), (-210,-90,18.0), (-210,-80,17.999998092651367), (-210,-70,18.083171844482422), (-210,-60,18.26297378540039), (-210,-50,18.461137771606445), (-210,-40,18.6593017578125), (-210,-30,18.857467651367188), (-210,-20,18.98075294494629), (-210,-10,19.0), (-210,0,19.0), (-210,10,19.0), (-210,20,19.0), (-210,30,19.046459197998047), (-210,40,19.2446231842041), (-210,50,19.442787170410156), (-210,60,19.640954971313477), (-210,70,19.839120864868164), (-210,80,20.037282943725586), (-210,90,20.235448837280273), (-210,100,20.43361473083496), (-210,110,20.631778717041016), (-210,120,20.829946517944336), (-210,130,21.02811050415039), (-210,140,21.226274490356445), (-210,150,21.4244384765625), (-210,160,21.622604370117188), (-210,170,21.820768356323242), (-210,180,21.981197357177734), (-210,190,22.0694637298584), (-210,200,22.148836135864258), (-210,210,22.228199005126953), (-210,220,22.30756378173828), (-210,230,22.3590087890625), (-210,240,22.09780502319336), (-210,250,21.825054168701172), (-210,260,21.552289962768555), (-210,270,21.279529571533203), (-210,280,21.042316436767578), (-210,290,21.0), (-210,300,21.0)
(-200,-300,17.492984771728516), (-200,-290,17.29482078552246), (-200,-280,17.096656799316406), (-200,-270,16.89849281311035), (-200,-260,16.7003231048584), (-200,-250,16.50216293334961), (-200,-240,16.30399513244629), (-200,-230,16.105833053588867), (-200,-220,16.11150550842285), (-200,-210,16.29050064086914), (-200,-200,16.488664627075195), (-200,-190,16.686830520629883), (-200,-180,16.88377571105957), (-200,-170,17.071287155151367), (-200,-160,17.25121307373047), (-200,-150,17.431133270263672), (-200,-140,17.612213134765625), (-200,-130,17.793020248413086), (-200,-120,17.920358657836914), (-200,-110,17.92035675048828), (-200,-100,17.92035484313965), (-200,-90,17.92035675048828), (-200,-80,17.920358657836914), (-200,-70,18.003530502319336), (-200,-60,18.183334350585938), (-200,-50,18.38149642944336), (-200,-40,18.579662322998047), (-200,-30,18.777828216552734), (-200,-20,18.90857696533203), (-200,-10,18.94290542602539), (-200,0,18.957855224609375), (-200,10,18.97306251525879), (-200,20,18.988143920898438), (-200,30,19.046459197998047), (-200,40,19.244625091552734), (-200,50,19.442787170410156), (-200,60,19.640953063964844), (-200,70,19.8391170501709), (-200,80,20.023225784301758), (-200,90,20.206310272216797), (-200,100,20.3893985748291), (-200,110,20.57248306274414), (-200,120,20.755569458007812), (-200,130,20.948467254638672), (-200,140,21.14663314819336), (-200,150,21.344799041748047), (-200,160,21.5429630279541), (-200,170,21.741125106811523), (-200,180,21.89468765258789), (-200,190,21.94942283630371), (-200,200,21.977863311767578), (-200,210,22.006303787231445), (-200,220,22.034746170043945), (-200,230,22.044031143188477), (-200,240,21.842086791992188), (-200,250,21.635337829589844), (-200,260,21.428577423095703), (-200,270,21.22182273864746), (-200,280,21.023574829101562), (-200,290,20.97276496887207), (-200,300,20.957685470581055)
(-190,-300,17.49281120300293), (-190,-290,17.294822692871094), (-190,-280,17.09665870666504), (-190,-270,16.89849090576172), (-190,-260,16.700326919555664), (-190,-250,16.502161026000977), (-190,-240,16.30399513244629), (-190,-230,16.1058292388916), (-190,-220,16.11150550842285), (-190,-210,16.290502548217773), (-190,-200,16.488664627075195), (-190,-190,16.686830520629883), (-190,-180,16.883777618408203), (-190,-170,17.057493209838867), (-190,-160,17.196813583374023), (-190,-150,17.33613395690918), (-190,-140,17.475454330444336), (-190,-130,17.61275291442871), (-190,-120,17.705928802490234), (-190,-110,17.705930709838867), (-190,-100,17.705930709838867), (-190,-90,17.705928802490234), (-190,-80,17.7059326171875), (-190,-70,17.789100646972656), (-190,-60,17.968904495239258), (-190,-50,18.167070388793945), (-190,-40,18.365234375), (-190,-30,18.563396453857422), (-190,-20,18.71352767944336), (-190,-10,18.789186477661133), (-190,0,18.844392776489258), (-190,10,18.900541305541992), (-190,20,18.956218719482422), (-190,30,19.04646110534668), (-190,40,19.244625091552734), (-190,50,19.442790985107422), (-190,60,19.640953063964844), (-190,70,19.8391170501709), (-190,80,20.020532608032227), (-190,90,20.162410736083984), (-190,100,20.30173110961914), (-190,110,20.44105339050293), (-190,120,20.58037567138672), (-190,130,20.741683959960938), (-190,140,20.932201385498047), (-190,150,21.13037109375), (-190,160,21.328536987304688), (-190,170,21.526700973510742), (-190,180,21.67378044128418), (-190,190,21.708221435546875), (-190,200,21.71455192565918), (-190,210,21.722368240356445), (-190,220,21.730178833007812), (-190,230,21.72600746154785), (-190,240,21.585294723510742), (-190,250,21.439767837524414), (-190,260,21.29424476623535), (-190,270,21.148719787597656), (-190,280,21.011699676513672), (-190,290,20.938581466674805), (-190,300,20.879737854003906)
(-180,-300,17.492713928222656), (-180,-290,17.294822692871094), (-180,-280,17.096656799316406), (-180,-270,16.89849281311035), (-180,-260,16.70032501220703), (-180,-250,16.502159118652344), (-180,-240,16.30399513244629), (-180,-230,16.105833053588867), (-180,-220,16.111507415771484), (-180,-210,16.29050064086914), (-180,-200,16.488666534423828), (-180,-190,16.686830520629883), (-180,-180,16.881940841674805), (-180,-170,17.02861785888672), (-180,-160,17.10814094543457), (-180,-150,17.187660217285156), (-180,-140,17.267181396484375), (-180,-130,17.34638214111328), (-180,-120,17.41529655456543), (-180,-110,17.415294647216797), (-180,-100,17.415294647216797), (-180,-90,17.415294647216797), (-180,-80,17.415298461914062), (-180,-70,17.49846839904785), (-180,-60,17.67827033996582), (-180,-50,17.876434326171875), (-180,-40,18.07459831237793), (-180,-30,18.272762298583984), (-180,-20,18.444101333618164), (-180,-10,18.570323944091797), (-180,0,18.683921813964844), (-180,10,18.798030853271484), (-180,20,18.91193962097168), (-180,30,19.046457290649414), (-180,40,19.244625091552734), (-180,50,19.442787170410156), (-180,60,19.640954971313477), (-180,70,19.83911895751953), (-180,80,19.995267868041992), (-180,90,20.079238891601562), (-180,100,20.15876007080078), (-180,110,20.23828125), (-180,120,20.3211669921875), (-180,130,20.45531463623047), (-180,140,20.641569137573242), (-180,150,20.83973503112793), (-180,160,21.037900924682617), (-180,170,21.236066818237305), (-180,180,21.383148193359375), (-180,190,21.415294647216797), (-180,200,21.415294647216797), (-180,210,21.41529655456543), (-180,220,21.41529655456543), (-180,230,21.408790588378906), (-180,240,21.329570770263672), (-180,250,21.250051498413086), (-180,260,21.170534133911133), (-180,270,21.09101104736328), (-180,280,20.987483978271484), (-180,290,20.86928367614746), (-180,300,20.750640869140625)
(-170,-300,17.492984771728516), (-170,-290,17.294822692871094), (-170,-280,17.09665870666504), (-170,-270,16.898494720458984), (-170,-260,16.700326919555664), (-170,-250,16.502161026000977), (-170,-240,16.30399513244629), (-170,-230,16.105831146240234), (-170,-220,16.11150550842285), (-170,-210,16.290498733520508), (-170,-200,16.488666534423828), (-170,-190,16.686830520629883), (-170,-180,16.8818359375), (-170,-170,17.007959365844727), (-170,-160,17.02760887145996), (-170,-150,17.04726219177246), (-170,-140,17.066909790039062), (-170,-130,17.086257934570312), (-170,-120,17.099082946777344), (-170,-110,17.099084854125977), (-170,-100,17.099084854125977), (-170,-90,17.099084854125977), (-170,-80,17.09908676147461), (-170,-70,17.1822566986084), (-170,-60,17.362058639526367), (-170,-50,17.560224533081055), (-170,-40,17.75838851928711), (-170,-30,17.956552505493164), (-170,-20,18.147329330444336), (-170,-10,18.32778549194336), (-170,0,18.50629997253418), (-170,10,18.684814453125), (-170,20,18.863330841064453), (-170,30,19.04646110534668), (-170,40,19.24461555480957), (-170,50,19.442787170410156), (-170,60,19.640953063964844), (-170,70,19.839120864868164), (-170,80,19.994979858398438), (-170,90,20.023115158081055), (-170,100,20.042762756347656), (-170,110,20.062414169311523), (-170,120,20.082063674926758), (-170,130,20.157060623168945), (-170,140,20.325361251831055), (-170,150,20.52352523803711), (-170,160,20.72168731689453), (-170,170,20.91985321044922), (-170,180,21.066936492919922), (-170,190,21.09908676147461), (-170,200,21.099084854125977), (-170,210,21.099082946777344), (-170,220,21.099084854125977), (-170,230,21.097501754760742), (-170,240,21.07868003845215), (-170,250,21.059144973754883), (-170,260,21.039493560791016), (-170,270,21.01984214782715), (-170,280,20.975683212280273), (-170,290,20.820709228515625), (-170,300,20.642196655273438)
(-160,-300,17.492921829223633), (-160,-290,17.294822692871094), (-160,-280,17.096654891967773), (-160,-270,16.89849090576172), (-160,-260,16.700328826904297), (-160,-250,16.502161026000977), (-160,-240,16.30399513244629), (-160,-230,16.105831146240234), (-160,-220,16.11150550842285), (-160,-210,16.29050064086914), (-160,-200,16.488664627075195), (-160,-190,16.686830520629883), (-160,-180,16.881601333618164), (-160,-170,17.002498626708984), (-160,-160,17.009855270385742), (-160,-150,17.0172061920166), (-160,-140,17.02456283569336), (-160,-130,17.03191566467285), (-160,-120,17.038841247558594), (-160,-110,17.038843154907227), (-160,-100,17.038841247558594), (-160,-90,17.038843154907227), (-160,-80,17.038843154907227), (-160,-70,17.122013092041016), (-160,-60,17.301816940307617), (-160,-50,17.499980926513672), (-160,-40,17.698144912719727), (-160,-30,17.896312713623047), (-160,-20,18.092737197875977), (-160,-10,18.284597396850586), (-160,0,18.474519729614258), (-160,10,18.664440155029297), (-160,20,18.854360580444336), (-160,30,19.046457290649414), (-160,40,19.244577407836914), (-160,50,19.4424991607666), (-160,60,19.640953063964844), (-160,70,19.83911895751953), (-160,80,19.990562438964844), (-160,90,20.006855010986328), (-160,100,20.014209747314453), (-160,110,20.021564483642578), (-160,120,20.028919219970703), (-160,130,20.097599029541016), (-160,140,20.26511573791504), (-160,150,20.463279724121094), (-160,160,20.66144561767578), (-160,170,20.8596134185791), (-160,180,21.006690979003906), (-160,190,21.038843154907227), (-160,200,21.038843154907227), (-160,210,21.03883934020996), (-160,220,21.038841247558594), (-160,230,21.038259506225586), (-160,240,21.030841827392578), (-160,250,21.023488998413086), (-160,260,21.016136169433594), (-160,270,21.008779525756836), (-160,280,20.971363067626953), (-160,290,20.807180404663086), (-160,300,20.616369247436523)
(-150,-300,17.492713928222656), (-150,-290,17.29482078552246), (-150,-280,17.096654891967773), (-150,-270,16.89849281311035), (-150,-260,16.700326919555664), (-150,-250,16.502161026000977), (-150,-240,16.30399513244629), (-150,-230,16.105831146240234), (-150,-220,16.11150550842285), (-150,-210,16.29050064086914), (-150,-200,16.488666534423828), (-150,-190,16.686830520629883), (-150,-180,16.88159942626953), (-150,-170,17.000001907348633), (-150,-160,17.0), (-150,-150,17.0), (-150,-140,17.0), (-150,-130,17.0), (-150,-120,17.000001907348633), (-150,-110,17.000001907348633), (-150,-100,16.999998092651367), (-150,-90,17.0), (-150,-80,17.000001907348633), (-150,-70,17.083171844482422), (-150,-60,17.262975692749023), (-150,-50,17.461139678955078), (-150,-40,17.659303665161133), (-150,-30,17.857467651367188), (-150,-20,18.055633544921875), (-150,-10,18.25379753112793), (-150,0,18.45196533203125), (-150,10,18.650127410888672), (-150,20,18.848295211791992), (-150,30,19.04646110534668), (-150,40,19.244625091552734), (-150,50,19.44232177734375), (-150,60,19.640953063964844), (-150,70,19.839120864868164), (-150,80,19.990564346313477), (-150,90,20.0), (-150,100,20.0), (-150,110,19.999996185302734), (-150,120,20.0), (-150,130,20.06132698059082), (-150,140,20.226276397705078), (-150,150,20.424440383911133), (-150,160,20.622602462768555), (-150,170,20.820770263671875), (-150,180,20.967851638793945), (-150,190,21.0), (-150,200,21.0), (-150,210,21.000001907348633), (-150,220,21.000001907348633), (-150,230,21.0), (-150,240,21.0), (-150,250,21.000001907348633), (-150,260,20.999998092651367), (-150,270,20.999998092651367), (-150,280,20.96993637084961), (-150,290,20.801252365112305), (-150,300,20.603086471557617)
(-140,-300,17.492713928222656), (-140,-290,17.29482078552246), (-140,-280,17.09665870666504), (-140,-270,16.89849281311035), (-140,-260,16.70032501220703), (-140,-250,16.502161026000977), (-140,-240,16.303997039794922), (-140,-230,16.1058292388916), (-140,-220,16.11150550842285), (-140,-210,16.29050064086914), (-140,-200,16.488662719726562), (-140,-190,16.686830520629883), (-140,-180,16.88159942626953), (-140,-170,17.000001907348633), (-140,-160,17.0), (-140,-150,17.0), (-140,-140,16.999998092651367), (-140,-130,16.999998092651367), (-140,-120,17.0), (-140,-110,17.0), (-140,-100,17.000001907348633), (-140,-90,17.0), (-140,-80,16.999998092651367), (-140,-70,17.083171844482422), (-140,-60,17.26297378540039), (-140,-50,17.46114158630371), (-140,-40,17.659305572509766), (-140,-30,17.857467651367188), (-140,-20,18.055631637573242), (-140,-10,18.253799438476562), (-140,0,18.451963424682617), (-140,10,18.650131225585938), (-140,20,18.848295211791992), (-140,30,19.04646110534668), (-140,40,19.2446231842041), (-140,50,19.442676544189453), (-140,60,19.640953063964844), (-140,70,19.83911895751953), (-140,80,19.990564346313477), (-140,90,20.000001907348633), (-140,100,19.999998092651367), (-140,110,19.999998092651367), (-140,120,20.0), (-140,130,20.06132698059082), (-140,140,20.226276397705078), (-140,150,20.424440383911133), (-140,160,20.622604370117188), (-140,170,20.820770263671875), (-140,180,20.967849731445312), (-140,190,21.0), (-140,200,21.0), (-140,210,21.0), (-140,220,21.000001907348633), (-140,230,21.000001907348633), (-140,240,21.000001907348633), (-140,250,20.999998092651367), (-140,260,20.999998092651367), (-140,270,20.999998092651367), (-140,280,20.96993637084961), (-140,290,20.80124855041504), (-140,300,20.603086471557617)
